CNTY_NAME,MCD_NAME,CTV,ASM,SEN,CON,STR_WARDS,PERSONS18,WHITE18,BLACK18,HISPANIC18,ASIAN18,AMINDIAN18,PISLAND18,OTHER18,OTHERMLT18,PRETOT16
Milwaukee,Milwaukee,C,7,3,4,0265,958.0,838.0,14.0,83.0,6.0,13.0,1.0,1.0,2.0,600.0
Milwaukee,Milwaukee,C,7,3,4,0266,1058.0,913.0,15.0,97.0,20.0,7.0,1.0,1.0,4.0,665.0
Milwaukee,Milwaukee,C,7,3,4,0267,874.0,784.0,9.0,63.0,8.0,9.0,0.0,0.0,1.0,597.0
Milwaukee,Milwaukee,C,7,3,4,0268,2220.0,1837.0,58.0,250.0,35.0,30.0,1.0,6.0,3.0,1306.0
Milwaukee,Milwaukee,C,84,28,4,0269,1449.0,1240.0,45.0,123.0,26.0,10.0,0.0,2.0,3.0,829.0
Milwaukee,Milwaukee,C,84,28,4,0270,1197.0,1072.0,17.0,67.0,28.0,9.0,0.0,1.0,3.0,773.0
Milwaukee,Milwaukee,C,84,28,4,0271,2190.0,1915.0,60.0,159.0,43.0,11.0,0.0,2.0,0.0,1371.0
Milwaukee,Milwaukee,C,84,28,4,0272,1455.0,1244.0,42.0,133.0,10.0,19.0,2.0,2.0,3.0,995.0
Milwaukee,Milwaukee,C,84,28,4,0273,912.0,814.0,10.0,49.0,23.0,12.0,1.0,0.0,3.0,579.0
Milwaukee,Milwaukee,C,84,28,4,0274,901.0,763.0,25.0,87.0,11.0,12.0,0.0,2.0,1.0,558.0
Milwaukee,Milwaukee,C,84,28,4,0275,2249.0,1758.0,94.0,259.0,93.0,33.0,0.0,6.0,6.0,1234.0
Milwaukee,Milwaukee,C,84,28,4,0276,1666.0,1459.0,10.0,112.0,62.0,16.0,2.0,5.0,0.0,1257.0
Milwaukee,Milwaukee,C,84,28,4,0277,2030.0,1679.0,58.0,224.0,37.0,24.0,2.0,1.0,5.0,1206.0
Milwaukee,Milwaukee,C,84,28,4,0278,1159.0,923.0,40.0,153.0,19.0,22.0,0.0,2.0,0.0,731.0
Milwaukee,Milwaukee,C,7,3,4,0279,1670.0,1403.0,23.0,185.0,39.0,19.0,0.0,0.0,1.0,991.0
Milwaukee,Milwaukee,C,7,3,4,0280,2823.0,1965.0,181.0,513.0,123.0,27.0,3.0,2.0,9.0,1552.0
Milwaukee,Milwaukee,C,9,3,4,0281,1242.0,774.0,53.0,331.0,58.0,16.0,0.0,1.0,9.0,737.0
Milwaukee,Milwaukee,C,9,3,4,0282,988.0,446.0,129.0,281.0,103.0,18.0,1.0,2.0,8.0,356.0
Milwaukee,Milwaukee,C,9,3,4,0283,1421.0,757.0,80.0,492.0,65.0,14.0,1.0,8.0,4.0,679.0
Milwaukee,Milwaukee,C,9,3,4,0284,1225.0,514.0,121.0,555.0,18.0,15.0,0.0,0.0,2.0,703.0
Milwaukee,Milwaukee,C,9,3,4,0285,385.0,121.0,17.0,243.0,0.0,3.0,1.0,0.0,0.0,168.0
Milwaukee,Milwaukee,C,9,3,4,0286,1025.0,633.0,39.0,331.0,13.0,4.0,3.0,1.0,1.0,471.0
Milwaukee,Milwaukee,C,9,3,4,0287,776.0,484.0,9.0,252.0,12.0,17.0,0.0,2.0,0.0,459.0
Milwaukee,Milwaukee,C,9,3,4,0288,1691.0,1118.0,36.0,496.0,20.0,19.0,0.0,2.0,0.0,1066.0
Milwaukee,Milwaukee,C,9,3,4,0289,1300.0,659.0,26.0,575.0,24.0,12.0,2.0,0.0,2.0,617.0
Milwaukee,Milwaukee,C,9,3,4,0290,1482.0,465.0,35.0,921.0,31.0,28.0,0.0,1.0,1.0,514.0
Milwaukee,Milwaukee,C,9,3,4,0291,1284.0,502.0,27.0,726.0,11.0,13.0,3.0,1.0,1.0,544.0
Milwaukee,Milwaukee,C,9,3,4,0292,1087.0,692.0,13.0,353.0,9.0,16.0,0.0,2.0,2.0,602.0
Milwaukee,Milwaukee,C,20,7,4,0293,1073.0,903.0,14.0,128.0,9.0,15.0,0.0,3.0,1.0,748.0
Milwaukee,Milwaukee,C,20,7,4,0294,840.0,702.0,9.0,100.0,15.0,13.0,0.0,1.0,0.0,588.0
Milwaukee,Milwaukee,C,20,7,4,0295,1029.0,848.0,17.0,124.0,8.0,26.0,1.0,0.0,5.0,711.0
Milwaukee,Milwaukee,C,20,7,4,0296,1241.0,1098.0,16.0,93.0,21.0,10.0,2.0,0.0,1.0,911.0
Milwaukee,Milwaukee,C,20,7,4,0297,1064.0,894.0,29.0,102.0,15.0,23.0,0.0,0.0,1.0,833.0
Milwaukee,Milwaukee,C,20,7,4,0298,931.0,807.0,22.0,85.0,2.0,15.0,0.0,0.0,0.0,690.0
Milwaukee,Milwaukee,C,20,7,4,0299,1155.0,1021.0,10.0,69.0,27.0,25.0,0.0,2.0,1.0,846.0
Milwaukee,Milwaukee,C,20,7,4,0300,1382.0,1284.0,9.0,66.0,13.0,10.0,0.0,0.0,0.0,1162.0
Milwaukee,Milwaukee,C,20,7,4,0301,1510.0,1328.0,31.0,121.0,7.0,21.0,0.0,1.0,1.0,1062.0
Milwaukee,Milwaukee,C,20,7,4,0302,1035.0,882.0,21.0,106.0,13.0,12.0,1.0,0.0,0.0,705.0
Milwaukee,Milwaukee,C,20,7,4,0303,1454.0,1299.0,9.0,111.0,23.0,9.0,0.0,1.0,2.0,1115.0
Milwaukee,Milwaukee,C,20,7,4,0304,1441.0,1099.0,35.0,203.0,79.0,20.0,0.0,4.0,1.0,861.0
Milwaukee,Milwaukee,C,20,7,4,0305,1326.0,1180.0,9.0,102.0,13.0,19.0,1.0,0.0,2.0,856.0
Milwaukee,Milwaukee,C,9,3,4,0306,1206.0,889.0,70.0,210.0,21.0,9.0,0.0,3.0,4.0,741.0
Milwaukee,Milwaukee,C,9,3,4,0307,1254.0,912.0,37.0,265.0,23.0,15.0,0.0,0.0,2.0,794.0
Milwaukee,Milwaukee,C,9,3,4,0308,1868.0,1062.0,122.0,487.0,147.0,33.0,2.0,10.0,5.0,674.0
Milwaukee,Milwaukee,C,7,3,4,0309,1580.0,1208.0,18.0,227.0,102.0,16.0,4.0,4.0,1.0,1075.0
Milwaukee,Milwaukee,C,7,3,4,0310,933.0,573.0,44.0,168.0,141.0,6.0,0.0,0.0,1.0,335.0
Milwaukee,Milwaukee,C,7,3,4,0311,997.0,748.0,23.0,118.0,90.0,9.0,3.0,2.0,4.0,625.0
Milwaukee,Milwaukee,C,7,3,4,0312,1167.0,985.0,10.0,124.0,42.0,5.0,0.0,0.0,1.0,852.0
Milwaukee,Milwaukee,C,20,7,4,0313,2871.0,2360.0,82.0,303.0,94.0,19.0,1.0,4.0,8.0,1740.0
Milwaukee,Milwaukee,C,20,7,4,0314,941.0,770.0,11.0,131.0,18.0,11.0,0.0,0.0,0.0,665.0
Milwaukee,Milwaukee,C,20,7,4,0315,1909.0,1551.0,43.0,203.0,82.0,22.0,3.0,2.0,3.0,1172.0
Milwaukee,Milwaukee,C,20,7,4,0316,1242.0,1003.0,18.0,151.0,49.0,17.0,2.0,0.0,2.0,704.0
Milwaukee,Milwaukee,C,20,7,4,0317,1191.0,940.0,16.0,189.0,22.0,17.0,3.0,1.0,3.0,821.0
Milwaukee,Milwaukee,C,9,3,4,0320,84.0,40.0,26.0,14.0,1.0,2.0,0.0,0.0,1.0,42.0
Milwaukee,Milwaukee,C,8,3,4,0321,813.0,104.0,76.0,589.0,36.0,6.0,1.0,0.0,1.0,221.0
Milwaukee,Milwaukee,C,9,3,4,0322,338.0,102.0,17.0,211.0,5.0,3.0,0.0,0.0,0.0,139.0
Milwaukee,Milwaukee,C,8,3,4,0323,784.0,171.0,51.0,540.0,6.0,15.0,0.0,0.0,1.0,241.0
Milwaukee,Milwaukee,C,8,3,4,0324,455.0,92.0,31.0,323.0,4.0,3.0,0.0,0.0,2.0,98.0
Milwaukee,Milwaukee,C,9,3,4,0325,508.0,366.0,15.0,105.0,9.0,10.0,0.0,1.0,2.0,361.0
Milwaukee,Milwaukee,C,7,3,4,0326,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
Milwaukee,Milwaukee,C,7,3,4,0327,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Milwaukee,Oak Creek,C,21,7,1,0001,1388.0,1185.0,36.0,108.0,51.0,8.0,0.0,0.0,0.0,919.0
Milwaukee,Oak Creek,C,21,7,1,0002,1592.0,1381.0,37.0,115.0,52.0,5.0,0.0,2.0,0.0,1105.0
Milwaukee,Oak Creek,C,21,7,1,0003,1341.0,1246.0,5.0,55.0,25.0,4.0,0.0,0.0,6.0,910.0
Milwaukee,Oak Creek,C,21,7,1,0004,1529.0,1282.0,47.0,100.0,88.0,9.0,3.0,0.0,0.0,955.0
Milwaukee,Oak Creek,C,21,7,1,0005,1636.0,1401.0,39.0,101.0,62.0,25.0,2.0,5.0,1.0,900.0
Milwaukee,Oak Creek,C,21,7,1,0006,1574.0,1254.0,85.0,137.0,82.0,13.0,0.0,3.0,0.0,976.0
Milwaukee,Oak Creek,C,21,7,1,0007,1045.0,904.0,18.0,65.0,40.0,12.0,1.0,2.0,3.0,780.0
Milwaukee,Oak Creek,C,21,7,1,0008,1389.0,1161.0,21.0,94.0,98.0,15.0,0.0,0.0,0.0,1078.0
Milwaukee,Oak Creek,C,21,7,1,0009,1653.0,1407.0,41.0,93.0,94.0,13.0,1.0,2.0,2.0,1102.0
Milwaukee,Oak Creek,C,21,7,1,0010,1660.0,1513.0,20.0,75.0,37.0,11.0,1.0,1.0,2.0,1120.0
Milwaukee,Oak Creek,C,21,7,1,0011,1528.0,1387.0,16.0,79.0,27.0,14.0,0.0,1.0,4.0,1140.0
Milwaukee,Oak Creek,C,21,7,1,0012,1295.0,1164.0,31.0,70.0,17.0,13.0,0.0,0.0,0.0,990.0
Milwaukee,Oak Creek,C,21,7,1,0013,1264.0,1089.0,51.0,65.0,52.0,5.0,0.0,0.0,2.0,986.0
Milwaukee,Oak Creek,C,21,7,1,0014,1451.0,1306.0,19.0,78.0,37.0,10.0,0.0,1.0,0.0,1135.0
Milwaukee,Oak Creek,C,21,7,1,0015,1374.0,1176.0,17.0,83.0,72.0,15.0,0.0,2.0,9.0,1121.0
Milwaukee,Oak Creek,C,21,7,1,0016,1619.0,1245.0,54.0,108.0,196.0,11.0,2.0,1.0,2.0,875.0
Milwaukee,Oak Creek,C,21,7,1,0017,877.0,709.0,48.0,54.0,60.0,0.0,1.0,2.0,3.0,476.0
Milwaukee,Oak Creek,C,21,7,1,0018,545.0,482.0,16.0,21.0,22.0,4.0,0.0,0.0,0.0,342.0
Milwaukee,Oak Creek,C,21,7,1,0019,1559.0,1271.0,74.0,96.0,95.0,14.0,2.0,0.0,7.0,923.0
Milwaukee,River Hills,V,24,8,6,0001,181.0,168.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,168.0
Milwaukee,River Hills,V,24,8,6,0002,533.0,463.0,20.0,6.0,44.0,0.0,0.0,0.0,0.0,505.0
Milwaukee,River Hills,V,24,8,6,0003,499.0,361.0,51.0,30.0,54.0,1.0,0.0,2.0,0.0,478.0
Milwaukee,St. Francis,C,20,7,4,0001,697.0,623.0,11.0,42.0,11.0,9.0,0.0,1.0,0.0,484.0
Milwaukee,St. Francis,C,20,7,4,0002,603.0,530.0,15.0,44.0,7.0,7.0,0.0,0.0,0.0,426.0
Milwaukee,St. Francis,C,20,7,4,0003,570.0,503.0,6.0,45.0,8.0,8.0,0.0,0.0,0.0,417.0
Milwaukee,St. Francis,C,20,7,4,0004,723.0,539.0,63.0,89.0,23.0,7.0,1.0,0.0,1.0,522.0
Milwaukee,St. Francis,C,20,7,4,0005,715.0,636.0,19.0,37.0,11.0,10.0,0.0,0.0,2.0,441.0
Milwaukee,St. Francis,C,20,7,4,0006,562.0,462.0,13.0,66.0,8.0,12.0,0.0,1.0,0.0,363.0
Milwaukee,St. Francis,C,20,7,4,0007,597.0,508.0,8.0,49.0,25.0,6.0,0.0,0.0,1.0,372.0
Milwaukee,St. Francis,C,20,7,4,0008,715.0,638.0,9.0,57.0,7.0,2.0,0.0,0.0,2.0,509.0
Milwaukee,St. Francis,C,20,7,4,0009,780.0,684.0,10.0,48.0,36.0,2.0,0.0,0.0,0.0,432.0
Milwaukee,St. Francis,C,20,7,4,0010,548.0,475.0,20.0,19.0,31.0,2.0,0.0,0.0,1.0,296.0
Milwaukee,St. Francis,C,20,7,4,0011,662.0,580.0,15.0,43.0,8.0,13.0,0.0,2.0,1.0,399.0
Milwaukee,St. Francis,C,20,7,4,0012,703.0,604.0,26.0,54.0,10.0,6.0,0.0,1.0,2.0,411.0
Milwaukee,Shorewood,V,10,4,4,0001,805.0,671.0,61.0,22.0,44.0,5.0,0.0,0.0,2.0,521.0
Milwaukee,Shorewood,V,10,4,4,0002,1307.0,1133.0,29.0,30.0,105.0,5.0,0.0,0.0,5.0,888.0
Milwaukee,Shorewood,V,10,4,4,0003,1340.0,1169.0,35.0,37.0,89.0,7.0,1.0,2.0,0.0,998.0
Milwaukee,Shorewood,V,10,4,4,0004,922.0,856.0,11.0,18.0,35.0,1.0,1.0,0.0,0.0,792.0
Milwaukee,Shorewood,V,10,4,4,0005,874.0,774.0,23.0,26.0,44.0,2.0,0.0,4.0,1.0,756.0
Milwaukee,Shorewood,V,10,4,4,0006,560.0,520.0,12.0,10.0,15.0,1.0,0.0,1.0,1.0,536.0
Milwaukee,Shorewood,V,10,4,4,0007,797.0,685.0,22.0,41.0,40.0,4.0,3.0,0.0,2.0,652.0
Milwaukee,Shorewood,V,10,4,4,0008,763.0,671.0,25.0,30.0,32.0,5.0,0.0,0.0,0.0,618.0
Milwaukee,Shorewood,V,10,4,4,0009,936.0,823.0,28.0,25.0,53.0,6.0,0.0,0.0,1.0,795.0
Milwaukee,Shorewood,V,10,4,4,0010,809.0,721.0,34.0,18.0,31.0,3.0,1.0,0.0,1.0,664.0
Milwaukee,Shorewood,V,10,4,4,0011,634.0,575.0,14.0,18.0,24.0,2.0,0.0,0.0,1.0,540.0
Milwaukee,Shorewood,V,10,4,4,0012,883.0,735.0,18.0,28.0,91.0,3.0,1.0,2.0,5.0,770.0
Milwaukee,South Milwaukee,C,21,7,4,0001,1078.0,980.0,11.0,64.0,10.0,12.0,0.0,0.0,1.0,644.0
Milwaukee,South Milwaukee,C,21,7,4,0002,862.0,810.0,13.0,27.0,5.0,6.0,0.0,0.0,1.0,516.0
Milwaukee,South Milwaukee,C,21,7,4,0003,1220.0,1015.0,30.0,132.0,14.0,26.0,1.0,0.0,2.0,762.0
Milwaukee,South Milwaukee,C,21,7,4,0004,1003.0,912.0,14.0,56.0,8.0,11.0,0.0,1.0,1.0,625.0
Milwaukee,South Milwaukee,C,21,7,4,0005,885.0,769.0,23.0,69.0,17.0,5.0,1.0,0.0,1.0,506.0
Milwaukee,South Milwaukee,C,21,7,4,0006,1047.0,931.0,24.0,64.0,10.0,17.0,0.0,1.0,0.0,593.0
Milwaukee,South Milwaukee,C,21,7,4,0007,815.0,726.0,19.0,60.0,3.0,7.0,0.0,0.0,0.0,492.0
Milwaukee,South Milwaukee,C,21,7,4,0008,1301.0,1198.0,11.0,68.0,11.0,12.0,0.0,1.0,0.0,695.0
Milwaukee,South Milwaukee,C,21,7,4,0009,935.0,858.0,2.0,42.0,18.0,12.0,0.0,3.0,0.0,667.0
Milwaukee,South Milwaukee,C,21,7,4,0010,910.0,837.0,9.0,39.0,11.0,7.0,3.0,4.0,0.0,640.0
Milwaukee,South Milwaukee,C,21,7,4,0011,1212.0,1119.0,21.0,48.0,14.0,9.0,0.0,0.0,1.0,830.0
Milwaukee,South Milwaukee,C,21,7,4,0012,1047.0,958.0,11.0,43.0,9.0,26.0,0.0,0.0,0.0,754.0
Milwaukee,South Milwaukee,C,21,7,4,0013,939.0,843.0,14.0,64.0,5.0,12.0,0.0,0.0,1.0,585.0
Milwaukee,South Milwaukee,C,21,7,4,0014,919.0,856.0,10.0,37.0,8.0,7.0,0.0,1.0,0.0,564.0
Milwaukee,South Milwaukee,C,21,7,4,0015,960.0,896.0,7.0,39.0,11.0,5.0,0.0,0.0,2.0,588.0
Milwaukee,South Milwaukee,C,21,7,4,0016,1402.0,1109.0,69.0,150.0,51.0,15.0,0.0,5.0,3.0,824.0
Milwaukee,Wauwatosa,C,14,5,5,0001,1322.0,1256.0,24.0,23.0,17.0,2.0,0.0,0.0,0.0,1210.0
Milwaukee,Wauwatosa,C,14,5,5,0002,1425.0,1307.0,42.0,42.0,24.0,7.0,0.0,2.0,1.0,1196.0
Milwaukee,Wauwatosa,C,14,5,5,0003,1499.0,1362.0,69.0,40.0,19.0,7.0,0.0,0.0,2.0,1309.0
Milwaukee,Wauwatosa,C,14,5,5,0004,2028.0,1931.0,19.0,30.0,37.0,8.0,1.0,2.0,0.0,1742.0
Milwaukee,Wauwatosa,C,13,5,5,0005,1482.0,1282.0,36.0,41.0,114.0,4.0,0.0,2.0,3.0,959.0
Milwaukee,Wauwatosa,C,13,5,5,0006,1289.0,1173.0,42.0,37.0,31.0,1.0,0.0,1.0,4.0,860.0
Milwaukee,Wauwatosa,C,13,5,5,0007,1825.0,1674.0,23.0,47.0,72.0,5.0,0.0,1.0,3.0,1422.0
Milwaukee,Wauwatosa,C,13,5,5,0008,1114.0,995.0,62.0,24.0,29.0,0.0,1.0,1.0,2.0,675.0
Milwaukee,Wauwatosa,C,13,5,5,0009,1803.0,1625.0,45.0,62.0,51.0,12.0,4.0,3.0,1.0,1389.0
Milwaukee,Wauwatosa,C,13,5,5,0010,1420.0,1272.0,63.0,30.0,41.0,9.0,0.0,3.0,2.0,1171.0
Milwaukee,Wauwatosa,C,13,5,5,0011,1631.0,1459.0,65.0,50.0,39.0,12.0,1.0,0.0,5.0,1247.0
Milwaukee,Wauwatosa,C,13,5,5,0012,1561.0,1494.0,12.0,25.0,19.0,4.0,1.0,1.0,5.0,1413.0
Milwaukee,Wauwatosa,C,14,5,5,0013,1047.0,888.0,50.0,20.0,85.0,2.0,2.0,0.0,0.0,695.0
Milwaukee,Wauwatosa,C,14,5,5,0014,1619.0,1419.0,114.0,45.0,27.0,7.0,1.0,1.0,5.0,1281.0
Milwaukee,Wauwatosa,C,14,5,5,0015,1707.0,1470.0,138.0,64.0,23.0,7.0,1.0,3.0,1.0,1378.0
Milwaukee,Wauwatosa,C,14,5,5,0016,1548.0,1464.0,29.0,24.0,20.0,4.0,2.0,0.0,5.0,1442.0
Milwaukee,Wauwatosa,C,14,5,5,0017,1286.0,1245.0,9.0,11.0,20.0,0.0,1.0,0.0,0.0,1214.0
Milwaukee,Wauwatosa,C,14,5,5,0018,1350.0,1119.0,96.0,42.0,74.0,5.0,1.0,5.0,8.0,1077.0
Milwaukee,Wauwatosa,C,14,5,5,0019,1618.0,1331.0,108.0,33.0,113.0,19.0,2.0,5.0,7.0,1114.0
Milwaukee,Wauwatosa,C,13,5,5,0020,1556.0,1466.0,25.0,35.0,26.0,3.0,1.0,0.0,0.0,1480.0
Milwaukee,Wauwatosa,C,13,5,5,0021,1415.0,1270.0,54.0,44.0,33.0,8.0,0.0,1.0,5.0,1078.0
Milwaukee,Wauwatosa,C,14,5,5,0022,1386.0,1271.0,57.0,24.0,33.0,0.0,0.0,1.0,0.0,1166.0
Milwaukee,Wauwatosa,C,14,5,5,0023,1468.0,1238.0,110.0,47.0,60.0,12.0,0.0,1.0,0.0,1143.0
Milwaukee,Wauwatosa,C,12,4,5,0024,1831.0,1507.0,219.0,25.0,61.0,9.0,0.0,3.0,7.0,1050.0
Milwaukee,West Allis,C,7,3,5,0001,1644.0,1267.0,87.0,229.0,26.0,31.0,2.0,1.0,1.0,876.0
Milwaukee,West Allis,C,7,3,5,0002,2133.0,1677.0,125.0,236.0,56.0,28.0,0.0,5.0,6.0,1157.0
Milwaukee,West Allis,C,7,3,5,0003,1702.0,1225.0,85.0,307.0,22.0,58.0,1.0,1.0,3.0,802.0
Milwaukee,West Allis,C,7,3,5,0004,2048.0,1734.0,57.0,213.0,20.0,21.0,1.0,1.0,1.0,1259.0
Milwaukee,West Allis,C,7,3,5,0005,1780.0,1456.0,59.0,221.0,18.0,23.0,2.0,0.0,1.0,1001.0
Milwaukee,West Allis,C,13,5,5,0006,1681.0,1340.0,72.0,198.0,37.0,28.0,1.0,0.0,5.0,930.0
Milwaukee,West Allis,C,15,5,5,0007,1918.0,1670.0,69.0,101.0,26.0,44.0,0.0,4.0,4.0,1129.0
Milwaukee,West Allis,C,15,5,5,0008,1708.0,1420.0,80.0,133.0,33.0,35.0,1.0,2.0,4.0,968.0
Milwaukee,West Allis,C,15,5,5,0009,2085.0,1811.0,59.0,150.0,20.0,38.0,0.0,4.0,3.0,1295.0
Milwaukee,West Allis,C,7,3,5,0010,1980.0,1667.0,68.0,181.0,28.0,29.0,0.0,2.0,5.0,1113.0
Milwaukee,West Allis,C,13,5,5,0011,2158.0,1971.0,37.0,94.0,27.0,25.0,0.0,2.0,2.0,1347.0
Milwaukee,West Allis,C,13,5,5,0012,1786.0,1666.0,14.0,64.0,30.0,10.0,0.0,1.0,1.0,1210.0
Milwaukee,West Allis,C,15,5,5,0013,2377.0,2225.0,20.0,65.0,44.0,16.0,1.0,3.0,3.0,1649.0
Milwaukee,West Allis,C,15,5,5,0014,1768.0,1500.0,77.0,132.0,21.0,33.0,0.0,0.0,5.0,960.0
Milwaukee,West Allis,C,15,5,5,0015,1751.0,1552.0,50.0,97.0,31.0,19.0,0.0,0.0,2.0,953.0
Milwaukee,West Allis,C,15,5,5,0016,1579.0,1447.0,18.0,72.0,22.0,19.0,0.0,1.0,0.0,953.0
Milwaukee,West Allis,C,15,5,5,0017,2123.0,1865.0,66.0,137.0,25.0,26.0,1.0,1.0,2.0,1339.0
Milwaukee,West Allis,C,15,5,5,0018,2242.0,2091.0,19.0,80.0,34.0,9.0,3.0,1.0,5.0,1545.0
Milwaukee,West Allis,C,15,5,5,0019,2370.0,2201.0,42.0,75.0,33.0,12.0,1.0,4.0,2.0,1464.0
Milwaukee,West Allis,C,7,3,5,0020,1517.0,1346.0,44.0,69.0,36.0,15.0,1.0,3.0,3.0,975.0
Milwaukee,West Allis,C,15,5,5,0021,2205.0,1872.0,66.0,99.0,146.0,10.0,2.0,2.0,8.0,1240.0
Milwaukee,West Allis,C,15,5,5,0022,1749.0,1468.0,76.0,133.0,48.0,19.0,1.0,0.0,4.0,980.0
Milwaukee,West Allis,C,15,5,5,0023,2124.0,1933.0,33.0,80.0,54.0,18.0,0.0,2.0,4.0,1449.0
Milwaukee,West Allis,C,15,5,5,0024,1702.0,1249.0,173.0,120.0,137.0,17.0,4.0,1.0,1.0,883.0
Milwaukee,West Allis,C,15,5,5,0025,1873.0,1739.0,32.0,54.0,35.0,10.0,0.0,1.0,2.0,1287.0
Milwaukee,West Milwaukee,V,7,3,4,0001,746.0,447.0,86.0,168.0,26.0,16.0,0.0,0.0,3.0,352.0
Milwaukee,West Milwaukee,V,7,3,4,0002,374.0,239.0,31.0,92.0,5.0,4.0,0.0,0.0,3.0,183.0
Milwaukee,West Milwaukee,V,7,3,4,0003,581.0,392.0,28.0,130.0,24.0,7.0,0.0,0.0,0.0,311.0
Milwaukee,West Milwaukee,V,7,3,4,0004,572.0,430.0,30.0,99.0,9.0,3.0,0.0,0.0,1.0,285.0
Milwaukee,West Milwaukee,V,7,3,4,0005,477.0,290.0,81.0,80.0,16.0,5.0,1.0,0.0,4.0,226.0
Milwaukee,West Milwaukee,V,7,3,4,0006,517.0,338.0,93.0,70.0,12.0,4.0,0.0,0.0,0.0,257.0
Milwaukee,Whitefish Bay,V,23,8,4,0001,880.0,842.0,7.0,14.0,13.0,0.0,0.0,3.0,1.0,794.0
Milwaukee,Whitefish Bay,V,23,8,4,0002,657.0,622.0,2.0,10.0,15.0,5.0,0.0,3.0,0.0,613.0
Milwaukee,Whitefish Bay,V,23,8,4,0003,500.0,455.0,8.0,18.0,17.0,2.0,0.0,0.0,0.0,497.0
Milwaukee,Whitefish Bay,V,23,8,4,0004,868.0,823.0,3.0,22.0,14.0,3.0,0.0,2.0,1.0,852.0
Milwaukee,Whitefish Bay,V,23,8,4,0005,770.0,705.0,13.0,25.0,19.0,4.0,0.0,1.0,3.0,713.0
Milwaukee,Whitefish Bay,V,23,8,4,0006,830.0,775.0,17.0,10.0,26.0,1.0,0.0,1.0,0.0,761.0
Milwaukee,Whitefish Bay,V,23,8,4,0007,895.0,809.0,16.0,21.0,42.0,3.0,0.0,4.0,0.0,774.0
Milwaukee,Whitefish Bay,V,23,8,4,0008,785.0,721.0,9.0,24.0,28.0,0.0,0.0,0.0,3.0,718.0
Milwaukee,Whitefish Bay,V,23,8,4,0009,1019.0,819.0,74.0,31.0,86.0,3.0,1.0,0.0,5.0,778.0
Milwaukee,Whitefish Bay,V,23,8,4,0010,1025.0,954.0,9.0,12.0,47.0,0.0,0.0,2.0,1.0,964.0
Milwaukee,Whitefish Bay,V,23,8,4,0011,770.0,701.0,11.0,16.0,40.0,1.0,0.0,1.0,0.0,641.0
Milwaukee,Whitefish Bay,V,23,8,4,0012,938.0,884.0,14.0,8.0,27.0,2.0,0.0,1.0,2.0,917.0
